rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_category,next_rental
540467,293800,mobile,ended,36.0,,,Late: 30-60 mins,False
540600,318728,connect,ended,-252.0,,,Early,False
540606,375946,mobile,ended,261.0,,,Late: > 2 hours,False
540609,407419,connect,ended,32.0,,,Late: 30-60 mins,False
540708,404637,mobile,ended,12.0,,,Late: 0-15 mins,False
540714,377505,mobile,ended,-84.0,,,Early,False
540721,181134,mobile,ended,13.0,,,Late: 0-15 mins,False
540984,404187,mobile,ended,29.0,,,Late: 15-30 mins,False
540993,334072,mobile,ended,7.0,,,Late: 0-15 mins,False
541105,369288,mobile,ended,22.0,,,Late: 15-30 mins,False
541248,378121,mobile,ended,41.0,,,Late: 30-60 mins,False
536389,395852,mobile,ended,176.0,,,Late: > 2 hours,False
536400,408927,mobile,ended,465.0,,,Late: > 2 hours,False
536720,355949,mobile,ended,-816.0,,,Early,False
536887,350149,mobile,ended,-47.0,542853.0,30.0,Early,True
537097,389147,mobile,ended,-722.0,,,Early,False
537126,359049,connect,ended,-156.0,539408.0,720.0,Early,True
537157,339174,mobile,ended,-129.0,,,Early,False
537173,270865,mobile,ended,22.0,,,Late: 15-30 mins,False
537692,409197,mobile,ended,-66.0,,,Early,False
537938,360929,mobile,ended,313.0,,,Late: > 2 hours,False
537964,338610,mobile,ended,-27.0,,,Early,False
538018,369938,connect,ended,-317.0,,,Early,False
538131,302441,mobile,ended,9.0,,,Late: 0-15 mins,False
538164,401740,mobile,ended,17.0,,,Late: 15-30 mins,False
538191,346734,mobile,ended,25.0,,,Late: 15-30 mins,False
538236,402463,mobile,ended,634.0,,,Late: > 2 hours,False
538452,327336,mobile,ended,64.0,,,Late: 1-2 hours,False
538558,317298,connect,ended,-9.0,,,Early,False
538654,409695,mobile,ended,-29.0,,,Early,False
538784,337867,mobile,ended,98.0,,,Late: 1-2 hours,False
538811,373607,mobile,ended,17.0,,,Late: 15-30 mins,False
538838,337112,mobile,ended,259.0,,,Late: > 2 hours,False
538948,204797,mobile,ended,-724.0,,,Early,False
538965,363918,mobile,ended,3.0,,,Late: 0-15 mins,False
538973,379226,mobile,ended,4.0,,,Late: 0-15 mins,False
538981,404417,mobile,ended,181.0,,,Late: > 2 hours,False
538992,370312,mobile,ended,651.0,,,Late: > 2 hours,False
539026,241764,mobile,ended,23.0,,,Late: 15-30 mins,False
539085,264558,mobile,ended,-42.0,,,Early,False
539104,229411,mobile,ended,-29.0,,,Early,False
539107,337762,mobile,ended,3.0,,,Late: 0-15 mins,False
539218,373690,mobile,ended,32.0,,,Late: 30-60 mins,False
539225,212965,connect,ended,-135.0,,,Early,False
539399,409636,mobile,ended,93.0,,,Late: 1-2 hours,False
539433,355843,mobile,ended,-28.0,,,Early,False
539446,259760,mobile,ended,-1.0,,,Early,False
539557,376760,connect,ended,21.0,,,Late: 15-30 mins,False
539640,368432,mobile,ended,-12.0,535981.0,0.0,Early,True
539682,365185,mobile,ended,-20.0,,,Early,False
539811,373233,mobile,ended,-159.0,,,Early,False
539920,289693,connect,ended,-115.0,,,Early,False
539935,365809,mobile,ended,-99.0,,,Early,False
539969,321801,mobile,ended,-37.0,,,Early,False
540078,351660,connect,ended,20.0,541498.0,240.0,Late: 15-30 mins,True
540167,388617,mobile,ended,301.0,,,Late: > 2 hours,False
540328,191329,mobile,ended,7.0,,,Late: 0-15 mins,False
540477,310576,connect,ended,-21.0,,,Early,False
540483,293166,mobile,ended,129.0,,,Late: > 2 hours,False
540631,251419,mobile,ended,6.0,,,Late: 0-15 mins,False
540683,354474,mobile,ended,-32.0,,,Early,False
540981,307777,mobile,ended,95.0,,,Late: 1-2 hours,False
541173,384360,mobile,ended,-113.0,,,Early,False
541186,375908,mobile,ended,-20.0,,,Early,False
541414,294622,mobile,ended,-107.0,,,Early,False
541415,266641,mobile,ended,28.0,,,Late: 15-30 mins,False
541499,319807,mobile,ended,-65.0,,,Early,False
541565,228359,connect,ended,-10.0,535991.0,60.0,Early,True
541617,404542,mobile,ended,31.0,,,Late: 30-60 mins,False
541660,356261,mobile,ended,132.0,,,Late: > 2 hours,False
541701,395632,mobile,ended,4.0,,,Late: 0-15 mins,False
541779,309469,mobile,ended,137.0,,,Late: > 2 hours,False
541787,404129,connect,ended,255.0,,,Late: > 2 hours,False
541898,358978,connect,ended,-45.0,542766.0,540.0,Early,True
541943,371157,mobile,ended,216.0,,,Late: > 2 hours,False
541977,384812,mobile,ended,46.0,,,Late: 30-60 mins,False
542011,400266,mobile,ended,129.0,,,Late: > 2 hours,False
542148,348485,connect,ended,-390.0,,,Early,False
542186,304987,mobile,ended,87.0,,,Late: 1-2 hours,False
542219,385721,connect,ended,0.0,,,Late: 0-15 mins,False
542274,368404,mobile,ended,16.0,523506.0,720.0,Late: 15-30 mins,True
542291,168673,mobile,ended,282.0,,,Late: > 2 hours,False
542434,222934,connect,ended,-56.0,,,Early,False
542436,365148,mobile,ended,-63.0,,,Early,False
542445,392733,mobile,ended,-90.0,,,Early,False
542493,223449,mobile,ended,68.0,,,Late: 1-2 hours,False
542583,216080,mobile,ended,-27.0,,,Early,False
542585,307207,mobile,ended,208.0,,,Late: > 2 hours,False
542596,279969,mobile,ended,181.0,,,Late: > 2 hours,False
542597,397817,mobile,ended,27.0,,,Late: 15-30 mins,False
542619,404672,mobile,ended,10.0,,,Late: 0-15 mins,False
542825,409592,mobile,ended,108.0,,,Late: 1-2 hours,False
542826,290600,connect,ended,-14.0,542197.0,0.0,Early,True
542884,320481,mobile,ended,-377.0,,,Early,False
543211,260096,connect,ended,-213.0,,,Early,False
546986,373132,mobile,ended,-96.0,,,Early,False
547200,371570,mobile,ended,24.0,,,Late: 15-30 mins,False
547229,404449,mobile,ended,-35.0,,,Early,False
547289,205041,mobile,ended,60.0,,,Late: 1-2 hours,False
547479,324197,mobile,ended,-85.0,,,Early,False
547519,388466,mobile,ended,31.0,,,Late: 30-60 mins,False
547701,361668,mobile,ended,-59.0,,,Early,False
547743,330601,mobile,ended,19.0,,,Late: 15-30 mins,False
547787,360902,mobile,ended,46.0,,,Late: 30-60 mins,False
547966,404420,mobile,ended,-13.0,,,Early,False
548114,221897,mobile,ended,4.0,,,Late: 0-15 mins,False
548117,343405,mobile,ended,66.0,,,Late: 1-2 hours,False
548181,223592,mobile,ended,-54.0,,,Early,False
548207,376186,mobile,ended,1188.0,,,Late: > 2 hours,False
548296,395922,mobile,ended,-57.0,,,Early,False
548365,349354,mobile,ended,99.0,,,Late: 1-2 hours,False
548424,410231,mobile,ended,-7.0,,,Early,False
548451,359358,connect,ended,-524.0,,,Early,False
548515,407820,mobile,ended,27.0,,,Late: 15-30 mins,False
548627,405593,mobile,ended,1097.0,,,Late: > 2 hours,False
548738,285106,mobile,ended,918.0,,,Late: > 2 hours,False
548757,411713,mobile,ended,-8.0,,,Early,False
548797,315670,mobile,ended,-161.0,,,Early,False
548820,328263,mobile,ended,40.0,,,Late: 30-60 mins,False
548833,367608,connect,ended,75.0,,,Late: 1-2 hours,False
548858,311208,mobile,ended,149.0,,,Late: > 2 hours,False
549010,255006,mobile,ended,198.0,,,Late: > 2 hours,False
549172,349019,mobile,ended,18.0,,,Late: 15-30 mins,False
549176,390481,mobile,ended,10.0,537874.0,330.0,Late: 0-15 mins,True
549230,216900,mobile,ended,16.0,,,Late: 15-30 mins,False
549300,382705,mobile,ended,86.0,,,Late: 1-2 hours,False
549307,404919,mobile,ended,-203.0,,,Early,False
549466,371517,mobile,ended,-42.0,,,Early,False
549534,385627,connect,ended,33.0,,,Late: 30-60 mins,False
549636,336426,mobile,ended,1645.0,549493.0,0.0,Late: > 2 hours,True
549726,408140,mobile,ended,72.0,,,Late: 1-2 hours,False
549801,408705,mobile,ended,21.0,,,Late: 15-30 mins,False
549830,353370,mobile,ended,4.0,,,Late: 0-15 mins,False
549845,224728,mobile,ended,28.0,551198.0,30.0,Late: 15-30 mins,True
550288,365849,mobile,ended,861.0,,,Late: > 2 hours,False
550306,353425,connect,ended,-58.0,555658.0,720.0,Early,True
550493,357530,connect,ended,123.0,,,Late: > 2 hours,False
550501,369190,mobile,ended,9.0,,,Late: 0-15 mins,False
550525,362191,mobile,ended,-701.0,,,Early,False
550623,381094,mobile,ended,-12.0,,,Early,False
550633,412528,mobile,ended,-256.0,,,Early,False
550668,406408,mobile,ended,2.0,,,Late: 0-15 mins,False
550799,373368,mobile,ended,191.0,,,Late: > 2 hours,False
550893,355272,mobile,ended,-4.0,,,Early,False
550960,293910,mobile,ended,-9.0,,,Early,False
550998,376491,connect,ended,-56.0,,,Early,False
551183,412539,mobile,ended,19.0,,,Late: 15-30 mins,False
551255,383997,mobile,ended,34.0,525663.0,720.0,Late: 30-60 mins,True
551267,379729,mobile,ended,-14.0,,,Early,False
551375,247475,mobile,ended,192.0,,,Late: > 2 hours,False
551444,166398,mobile,ended,805.0,,,Late: > 2 hours,False
551464,246953,mobile,ended,106.0,,,Late: 1-2 hours,False
551471,406075,mobile,ended,39.0,,,Late: 30-60 mins,False
551520,374921,mobile,ended,165.0,,,Late: > 2 hours,False
551524,371530,mobile,ended,17.0,,,Late: 15-30 mins,False
551532,397188,mobile,ended,123.0,,,Late: > 2 hours,False
551665,318728,connect,ended,-351.0,,,Early,False
551830,401166,mobile,ended,67.0,,,Late: 1-2 hours,False
551933,391325,mobile,ended,-121.0,543706.0,60.0,Early,True
551938,279695,mobile,ended,81.0,,,Late: 1-2 hours,False
552259,390907,mobile,ended,-732.0,,,Early,False
552358,375047,connect,ended,-7.0,,,Early,False
552444,388813,mobile,ended,4.0,,,Late: 0-15 mins,False
552482,290567,mobile,ended,-81.0,,,Early,False
552511,381123,mobile,ended,111.0,,,Late: 1-2 hours,False
552649,384479,mobile,ended,47.0,546050.0,180.0,Late: 30-60 mins,True
552791,413080,mobile,ended,178.0,,,Late: > 2 hours,False
552793,289798,mobile,ended,200.0,,,Late: > 2 hours,False
552859,335958,mobile,ended,42.0,,,Late: 30-60 mins,False
552924,321170,mobile,ended,-157.0,,,Early,False
553030,374626,mobile,ended,-82.0,548963.0,630.0,Early,True
553084,345701,mobile,ended,75.0,,,Late: 1-2 hours,False
553313,405420,mobile,ended,260.0,,,Late: > 2 hours,False
553399,358887,mobile,ended,6.0,,,Late: 0-15 mins,False
553440,334469,mobile,ended,82.0,,,Late: 1-2 hours,False
553480,356124,mobile,ended,-22.0,,,Early,False
553531,376901,connect,ended,-74.0,565868.0,30.0,Early,True
553541,405652,mobile,ended,-32.0,,,Early,False
553893,285410,mobile,ended,82.0,,,Late: 1-2 hours,False
553910,388895,mobile,ended,-235.0,,,Early,False
554211,365428,mobile,ended,-118.0,,,Early,False
541452,378113,connect,ended,-123.0,,,Early,False
541494,405854,mobile,ended,-43.0,,,Early,False
541612,403443,mobile,ended,-226.0,,,Early,False
541623,222928,connect,ended,17.0,,,Late: 15-30 mins,False
541626,390073,connect,ended,-43.0,,,Early,False
541691,355444,connect,ended,5.0,,,Late: 0-15 mins,False
541739,304392,connect,ended,14.0,,,Late: 0-15 mins,False
541742,397188,mobile,ended,134.0,,,Late: > 2 hours,False
541833,249274,connect,ended,-18.0,,,Early,False
541910,383720,connect,ended,-367.0,,,Early,False
541920,282880,connect,ended,11.0,,,Late: 0-15 mins,False
542012,375313,mobile,ended,7.0,,,Late: 0-15 mins,False
542088,369536,mobile,ended,-353.0,,,Early,False
542129,409865,mobile,ended,-205.0,,,Early,False
542205,381223,mobile,ended,62.0,,,Late: 1-2 hours,False
542333,395187,mobile,ended,71.0,,,Late: 1-2 hours,False
542342,390369,mobile,ended,-23.0,,,Early,False
542507,225486,connect,ended,61.0,,,Late: 1-2 hours,False
542510,394398,mobile,ended,28.0,,,Late: 15-30 mins,False
542606,318512,mobile,ended,219.0,,,Late: > 2 hours,False
542690,349136,mobile,ended,4.0,,,Late: 0-15 mins,False
542726,376675,mobile,ended,44.0,,,Late: 30-60 mins,False
542739,290256,mobile,ended,374.0,,,Late: > 2 hours,False
542745,373068,mobile,ended,-26.0,,,Early,False
542910,315670,mobile,ended,9.0,,,Late: 0-15 mins,False
542911,386539,mobile,ended,-11.0,,,Early,False
542943,404953,mobile,ended,23.0,,,Late: 15-30 mins,False
543006,400359,mobile,ended,-40.0,,,Early,False
543085,329723,mobile,ended,530.0,,,Late: > 2 hours,False
543138,391379,connect,ended,318.0,538099.0,60.0,Late: > 2 hours,True
543213,211932,mobile,ended,29.0,,,Late: 15-30 mins,False
543325,399834,mobile,ended,938.0,,,Late: > 2 hours,False
543355,393549,mobile,ended,-146.0,,,Early,False
543393,235412,mobile,ended,247.0,,,Late: > 2 hours,False
551825,376901,mobile,ended,-31.0,543606.0,60.0,Early,True
551942,359342,mobile,ended,264.0,,,Late: > 2 hours,False
552063,409441,mobile,ended,54.0,,,Late: 30-60 mins,False
552148,291581,mobile,ended,947.0,,,Late: > 2 hours,False
552149,395861,mobile,ended,-4.0,,,Early,False
552187,268787,mobile,ended,8.0,,,Late: 0-15 mins,False
552395,373436,mobile,ended,24.0,,,Late: 15-30 mins,False
552621,308868,mobile,ended,-24.0,,,Early,False
552623,356481,mobile,ended,-59.0,,,Early,False
552732,373927,mobile,ended,186.0,,,Late: > 2 hours,False
553005,346208,connect,ended,-6.0,,,Early,False
553091,376391,mobile,ended,60.0,,,Late: 1-2 hours,False
553147,385642,mobile,ended,3.0,,,Late: 0-15 mins,False
553203,411686,mobile,ended,73.0,,,Late: 1-2 hours,False
553297,402677,mobile,ended,420.0,,,Late: > 2 hours,False
553381,368432,mobile,ended,54.0,,,Late: 30-60 mins,False
553433,391518,mobile,ended,-748.0,,,Early,False
553473,407763,mobile,ended,-176.0,,,Early,False
553609,263211,mobile,ended,29.0,,,Late: 15-30 mins,False
553639,408680,mobile,ended,37.0,,,Late: 30-60 mins,False
553771,314220,mobile,ended,12.0,,,Late: 0-15 mins,False
553774,378434,mobile,ended,651.0,,,Late: > 2 hours,False
553857,336399,mobile,ended,-16.0,,,Early,False
553874,376901,connect,ended,-643.0,,,Early,False
553950,392694,mobile,ended,30.0,,,Late: 30-60 mins,False
554279,301181,mobile,ended,572.0,553087.0,60.0,Late: > 2 hours,True
554302,203811,mobile,ended,-88.0,,,Early,False
554406,407084,mobile,ended,156.0,,,Late: > 2 hours,False
554448,300505,connect,ended,38.0,555637.0,30.0,Late: 30-60 mins,True
554502,404691,mobile,ended,8.0,,,Late: 0-15 mins,False
554534,407389,mobile,ended,42.0,553108.0,600.0,Late: 30-60 mins,True
554646,390467,connect,ended,8.0,,,Late: 0-15 mins,False
554677,345080,connect,ended,27.0,,,Late: 15-30 mins,False
555089,321121,mobile,ended,-59.0,,,Early,False
555706,319719,mobile,ended,309.0,,,Late: > 2 hours,False
555801,413181,mobile,ended,12.0,,,Late: 0-15 mins,False
555893,312157,mobile,ended,-49.0,,,Early,False
556088,375273,mobile,ended,37.0,,,Late: 30-60 mins,False
556151,176252,mobile,ended,-1.0,,,Early,False
556316,325328,connect,ended,-86.0,,,Early,False
556344,407865,mobile,ended,-15.0,,,Early,False
556390,177058,mobile,ended,-10.0,,,Early,False
556495,395720,mobile,ended,-209.0,,,Early,False
556609,404380,mobile,ended,-18.0,,,Early,False
556622,362433,connect,ended,-1.0,,,Early,False
556645,382854,mobile,ended,-123.0,,,Early,False
556655,295992,mobile,ended,414.0,,,Late: > 2 hours,False
556665,378768,mobile,ended,-107.0,,,Early,False
556814,378850,mobile,ended,-77.0,,,Early,False
556976,348763,mobile,ended,4.0,,,Late: 0-15 mins,False
557000,390221,mobile,ended,3.0,,,Late: 0-15 mins,False
557028,300379,mobile,ended,40.0,,,Late: 30-60 mins,False
543409,404310,mobile,ended,-26.0,,,Early,False
543434,203279,mobile,ended,105.0,,,Late: 1-2 hours,False
543560,394875,mobile,ended,2322.0,540428.0,0.0,Late: > 2 hours,True
543480,192575,connect,ended,120.0,532216.0,180.0,Late: > 2 hours,True
543517,410458,mobile,ended,103.0,,,Late: 1-2 hours,False
543685,387380,mobile,ended,-10.0,,,Early,False
543811,167938,mobile,ended,-13.0,,,Early,False
543947,382854,mobile,ended,-1.0,,,Early,False
552987,400689,mobile,ended,7.0,559416.0,0.0,Late: 0-15 mins,True
553000,390073,connect,ended,-1102.0,,,Early,False
553199,393799,mobile,ended,-79.0,,,Early,False
553454,410896,mobile,ended,-35.0,,,Early,False
553563,403265,connect,ended,-435.0,,,Early,False
553709,348632,mobile,ended,-5.0,,,Early,False
553732,378786,mobile,ended,-77.0,,,Early,False
553833,395720,mobile,ended,14.0,,,Late: 0-15 mins,False
553940,390068,connect,ended,-3.0,556203.0,180.0,Early,True
553995,353087,mobile,ended,-303.0,,,Early,False
554066,410571,mobile,ended,-320.0,548898.0,120.0,Early,True
554078,382821,connect,ended,-15.0,552892.0,420.0,Early,True
554087,355554,mobile,ended,13.0,,,Late: 0-15 mins,False
554150,354712,mobile,ended,485.0,,,Late: > 2 hours,False
554151,373893,connect,ended,68.0,,,Late: 1-2 hours,False
554363,406037,mobile,ended,12.0,,,Late: 0-15 mins,False
554753,393442,mobile,ended,46.0,,,Late: 30-60 mins,False
554756,309948,mobile,ended,64.0,,,Late: 1-2 hours,False
554757,227230,mobile,ended,-42.0,,,Early,False
554836,317298,connect,ended,-48.0,,,Early,False
554860,200799,mobile,ended,-21.0,,,Early,False
554890,344367,mobile,ended,346.0,,,Late: > 2 hours,False
554998,400945,mobile,ended,-53.0,,,Early,False
555339,369594,mobile,ended,79.0,,,Late: 1-2 hours,False
555340,385073,mobile,ended,-6.0,,,Early,False
555644,309343,mobile,ended,102.0,,,Late: 1-2 hours,False
556252,284721,mobile,ended,5.0,,,Late: 0-15 mins,False
556337,403777,mobile,ended,41.0,,,Late: 30-60 mins,False
556361,404399,mobile,ended,1579.0,,,Late: > 2 hours,False
556412,358982,connect,ended,-24.0,,,Early,False
556454,405856,mobile,ended,263.0,,,Late: > 2 hours,False
556583,345888,mobile,ended,-260.0,,,Early,False
556611,329239,connect,ended,27.0,,,Late: 15-30 mins,False
556628,346958,mobile,ended,1028.0,,,Late: > 2 hours,False
556662,410887,mobile,ended,2.0,,,Late: 0-15 mins,False
556717,371886,mobile,ended,95.0,,,Late: 1-2 hours,False
556778,395385,mobile,ended,610.0,,,Late: > 2 hours,False
556953,347023,mobile,ended,35.0,,,Late: 30-60 mins,False
557062,374298,connect,ended,58.0,556079.0,240.0,Late: 30-60 mins,True
557225,405421,mobile,ended,0.0,,,Late: 0-15 mins,False
557311,346139,mobile,ended,234.0,,,Late: > 2 hours,False
557415,412593,mobile,ended,64.0,,,Late: 1-2 hours,False
557451,410133,mobile,ended,37.0,,,Late: 30-60 mins,False
557547,307207,mobile,ended,-19.0,,,Early,False
557621,412721,mobile,ended,183.0,,,Late: > 2 hours,False
557879,373316,mobile,ended,19.0,,,Late: 15-30 mins,False
557898,342154,connect,ended,-2.0,,,Early,False
557956,296227,mobile,ended,220.0,553198.0,30.0,Late: > 2 hours,True
558099,404133,connect,ended,11.0,,,Late: 0-15 mins,False
558328,410668,mobile,ended,63.0,,,Late: 1-2 hours,False
558386,386802,mobile,ended,3.0,,,Late: 0-15 mins,False
544000,368448,mobile,ended,6.0,,,Late: 0-15 mins,False
544102,378072,connect,ended,252.0,,,Late: > 2 hours,False
544328,380480,mobile,ended,20.0,,,Late: 15-30 mins,False
544401,393982,mobile,ended,22.0,,,Late: 15-30 mins,False
544417,403197,mobile,ended,-5.0,,,Early,False
544484,397430,mobile,ended,30.0,,,Late: 30-60 mins,False
544504,385131,connect,ended,-170.0,,,Early,False
544513,228659,mobile,ended,-24.0,,,Early,False
544520,409636,mobile,ended,41.0,,,Late: 30-60 mins,False
544607,402562,connect,ended,58.0,548088.0,0.0,Late: 30-60 mins,True
544614,379889,mobile,ended,131.0,526468.0,150.0,Late: > 2 hours,True
544630,370253,mobile,ended,35.0,,,Late: 30-60 mins,False
544661,228254,connect,ended,-119.0,,,Early,False
544946,393126,mobile,ended,584.0,540436.0,90.0,Late: > 2 hours,True
544960,226544,connect,ended,-117.0,,,Early,False
544995,383309,mobile,ended,-57.0,,,Early,False
545012,200366,mobile,ended,228.0,534183.0,240.0,Late: > 2 hours,True
545243,407084,mobile,ended,-298.0,,,Early,False
545445,404595,mobile,ended,238.0,,,Late: > 2 hours,False
545483,406927,mobile,ended,4.0,538253.0,120.0,Late: 0-15 mins,True
545497,369190,mobile,ended,15.0,,,Late: 15-30 mins,False
545534,243721,mobile,ended,71.0,,,Late: 1-2 hours,False
545578,226227,mobile,ended,515.0,,,Late: > 2 hours,False
545636,312389,mobile,ended,-2.0,,,Early,False
545663,374293,mobile,ended,-15.0,,,Early,False
545712,389467,mobile,ended,23.0,,,Late: 15-30 mins,False
545904,239518,mobile,ended,25.0,,,Late: 15-30 mins,False
546068,276502,mobile,ended,-73.0,,,Early,False
511401,203963,connect,ended,-11.0,,,Early,False
511833,314641,mobile,ended,90.0,,,Late: 1-2 hours,False
515799,392368,connect,ended,-151.0,538120.0,510.0,Early,True
518557,315427,mobile,ended,-1574.0,,,Early,False
519637,401088,mobile,ended,85.0,,,Late: 1-2 hours,False
519825,376044,mobile,ended,43.0,,,Late: 30-60 mins,False
